Year,Citations Per Year,APT,Rank,ga_gender
2006,5.75,0.95,1814,male
2006,0.4375,0.25,484,male
2006,1.5625,0.25,1950,male
2006,0.1875,0.05,0,male
2006,7.375,0.95,3078,male
2006,2.4375,0.25,2216,male
2006,0.5625,0.25,18733,unknown
2006,3.875,0.95,3334,male
2006,0.875,0.05,1849,female
2006,0.875,0.5,3966,female
2006,0.5,0.25,5502,male
2006,3.875,0.25,8538,male
2006,0.0625,0.05,1050,female
2006,0.625,0.05,10705,male
2006,9.5,0.5,287,female
2006,3,0.75,2340,unknown
2006,1.375,0.5,1020,male
2006,0.375,0.25,2117,male
2006,0.125,0.05,0,female
2006,3.375,0.75,730,female
2006,2.6875,0.25,1003,male
2006,3.8125,0.25,299,male
2006,4.0625,0.05,3808,female
2006,1.4375,0.25,2216,male
2006,0.6875,0.25,3913,male
2006,0.5,0.5,4330,male
2006,0.75,0.25,738,unknown
2006,0.6875,0.25,660,female
2006,7.625,0.25,1003,male
2006,1.1875,0.25,5964,female
2006,7.5,0.25,195,male
2006,0.75,0.25,0,female
2006,3.9375,0.75,846,female
2006,21.5,0.5,411,male
2006,1.375,0.05,2354,male
2006,0.875,0.25,1030,male
2006,17.1875,0.75,1625,female
2006,1.25,0.05,2216,male
2006,2.8125,0.75,642,male
2006,3.5625,0.05,827,male
2006,1.25,0.05,4437,male
2006,2.75,0.05,1003,male
2006,1,0.25,3820,male
2006,8.0625,0.25,1003,male
2006,0.1875,0.25,1000,male
2006,2.4375,0.25,642,male
2006,1.3125,0.05,0,female
2006,5.25,0.95,2588,male
2006,1.9375,0.5,3642,male
2006,0.625,0.25,2908,unknown
2006,2.8125,0.25,827,male
2006,6.25,0.95,571,female
2006,0.8125,0.05,2884,unknown
2006,8.625,0.25,299,male
2006,4.125,0.5,1920,male
2006,1.875,0.75,73,male
2006,0.3125,0.05,10070,male
2006,4.5,0.5,650,male
2006,37.25,0.95,195,male
2006,4.0625,0.25,299,female
2006,10.125,0.95,846,female
2006,0.3125,0.25,2588,male
2006,2.3125,0.75,0,female
2006,13.4375,0.5,256,male
2006,0.75,0.05,5042,female
2006,1.0625,0.25,0,male
2006,4.4375,0.5,299,female
2006,8.1875,0.5,1541,male
2006,4.625,0.25,299,male
2006,4.8125,0.95,2588,male
2006,3,0.25,754,female
2006,5.9375,0.95,0,male
2006,10.875,0.5,287,male
2006,0.125,0.05,8421,male
2006,6.125,0.25,1003,female
2006,3.5,0.75,3961,unknown
2006,4.3125,0.5,754,male
2006,0.5,0.25,7539,male
2006,32.5625,0.95,313,male
2006,7.375,0.95,134,female
2006,2.875,0.75,134,male
2006,15.0625,0.95,1718,female
2006,28,0.95,14,female
2006,3.25,0.25,299,male
2006,0.9375,0.25,6409,male
2006,1.25,0.25,4155,female
2006,0.625,0.25,12773,unknown
2006,1,0.5,3642,female
2006,4.75,0.25,2034,male
2006,1.1875,0.75,0,female
2006,3.0625,0.75,2434,female
2006,0.4375,0.25,6863,male
2006,1.9375,0.75,6591,female
2006,12.625,0.95,313,female
2006,5,0.5,73,male
2006,2.8125,0.75,5090,male
2006,0.5,0.25,5765,male
2006,7.375,0.95,1780,male
2006,0.375,0.25,0,male
2006,0.25,0.25,0,male
2006,0.1875,0.05,0,male
2006,0,0.05,0,male
2006,0.125,0.05,0,male
2006,0.1875,0.05,0,female
2006,0.625,0.25,20480,female
2006,0.6875,0.5,1227,female
2006,4.3125,0.25,1153,male
2006,3.125,0.05,2448,female
2006,9.5,0.5,2216,female
2006,2.5625,0.25,1153,male
2006,7.4375,0.5,1478,male
2006,4.1875,0.95,2216,male
2006,1.8125,0.25,2216,male
2006,1.375,0.25,2138,female
2006,3.75,0.95,2138,male
2006,2,0.25,0,female
2006,2.5625,0.5,0,female
2006,1.6875,0.5,2138,male
2006,3.625,0.05,3753,male
2006,2.0625,0.75,1370,female
2006,7.4375,0.95,1438,female
2006,1.0625,0.25,1848,female
2006,1.875,0.75,3078,male
2006,0.375,0.05,2216,male
2006,2.125,0.75,2138,male
2006,2.125,0.25,1478,female
2006,4.1875,0.25,2138,male
2006,3.125,0.75,1923,unknown
2006,1.25,0.05,1771,male
2006,2.125,0.75,1319,male
2006,0.9375,0.25,3078,male
2006,1.1875,0.5,0,female
2006,0.0625,0.05,9916,male
2006,0.625,0.05,2138,female
2006,3,0.75,0,female
2006,3.3125,0.25,1478,female
2006,3.4375,0.25,2216,male
2006,2,0.25,1920,female
2006,0.75,0.5,1008,female
2006,1.0625,0.05,4393,male
2006,1.25,0.5,2216,male
2006,5.5625,0.75,4393,male
2006,7.4375,0.25,1003,male
2006,1.6875,0.05,1848,male
2006,1.5625,0.25,0,male
2006,2.8125,0.75,1141,male
2006,1.25,0.05,1771,male
2006,1.0625,0.05,2216,female
2006,0.875,0.05,2216,male
2006,1.375,0.05,5426,female
2006,0.375,0.05,3422,male
2006,0.75,0.05,2448,female
2006,1,0.05,2216,unknown
2006,1.5,0.5,7146,female
2006,8.75,0.95,1020,male
2006,2.3125,0.05,650,
2006,2.1875,0.25,1848,male
2006,2.375,0.25,642,male
2006,2.6875,0.5,1378,male
2006,2.625,0.25,650,female
2006,21.4375,0.75,642,male
2006,1.75,0.05,7629,female
2006,1,0.5,3966,male
2006,0.6875,0.25,4155,male
2006,4.375,0.95,0,male
2006,2.75,0.75,2261,male
2006,1.3125,0.05,2138,male
2006,2.4375,0.25,1003,female
2006,2.5,0.25,1385,unknown
2006,9.875,0.95,1020,female
2006,1.375,0.05,1478,female
2006,0.8125,0.05,2216,male
2006,9.9375,0.95,134,female
2006,1.875,0.5,7300,male
2006,8.9375,0.75,109,female
2006,2.6875,0.05,1625,male
2006,0.3125,0.05,6409,female
2006,9.5,0.95,3334,female
2006,0.75,0.05,1920,male
2006,3.75,0.95,1544,female
2006,2,0.25,2216,male
2006,1.875,0.25,2216,male
2006,5.375,0.25,17,female
2006,1.25,0.05,2454,female
2006,2.875,0.05,2440,male
2006,2.1875,0.25,650,male
2006,1.125,0.25,2658,male
2006,7.875,0.95,1048,male
2006,6.6875,0.5,2216,male
2006,3.5,0.25,1950,male
2006,2.25,0.75,2261,female
2006,16.25,0.95,134,female
2006,2.3125,0.25,1778,male
2006,0.5625,0.05,6100,male
2006,0.75,0.25,2216,female
2006,13.625,0.95,134,male
2006,6.125,0.25,4393,female
2006,1.875,0.25,1920,female
2006,5.6875,0.95,340,female
2006,0.9375,0.05,2034,female
2006,1.5625,0.25,2216,male
2006,0.375,0.25,960,female
2006,15.9375,0.95,0,female
2006,1.6875,0.5,6227,male
2006,2.625,0.25,2216,male
2006,13,0.95,417,female
2006,2.6875,0.25,1950,female
2006,0.375,0.05,2583,male
2006,3.625,0.25,0,male
2006,2.8125,0.25,411,male
2006,4.375,0.75,181,male
2006,1,0.05,1512,female
2006,2.125,0.25,275,male
2006,5.6875,0.25,1771,male
2006,4.1875,0.25,4211,female
2006,9.875,0.75,730,unknown
2006,0.9375,0.25,2377,male
2006,3.125,0.95,2377,female
2006,1.6875,0.25,2607,male
2006,3,0.5,754,female
2006,3.4375,0.75,2216,male
2006,1.5,0.25,2335,male
2006,3.8125,0.25,299,male
2006,4.6875,0.5,499,unknown
2006,13.125,0.95,134,male
2006,5.8125,0.25,1173,male
2006,4.5625,0.25,1440,
2006,2.3125,0.75,2365,female
2006,1.75,0.25,5042,female
2006,8.4375,0.75,1153,male
2006,0.3125,0.05,5903,
2006,2.5,0.75,2216,male
2006,1.3125,0.25,2216,male
2006,0.9375,0.25,3078,male
2006,6.25,0.5,0,male
2006,3.5,0.25,738,female
2006,1.125,0.5,134,male
2006,5.0625,0.5,2952,male
2006,3,0.25,4393,male
2006,2,0.05,2377,male
2006,0.3125,0.25,0,male
2006,0.5625,0.05,0,female
2006,6.5625,0.25,1778,male
2006,1.125,0.5,1814,male
2006,0.625,0.05,846,female
2006,1.25,0.05,0,male
2006,0.875,0.05,0,male
2006,5.875,0.25,1920,male
2006,0.8125,0.5,2216,male
2006,2.1875,0.75,2216,female
2006,5.25,0.75,2026,male
2006,11.4375,0.5,287,male
2006,2.0625,0.25,1319,male
2006,1.4375,0.5,716,male
2006,11.625,0.95,197,male
2006,3.5625,0.25,1478,male
2006,1.6875,0.5,2878,male
2006,3.4375,0.05,6100,male
2006,1.0625,0.05,5426,male
2006,9.4375,0.95,73,male
2006,3.1875,0.75,0,male
2006,1.0625,0.05,7243,unknown
2006,24.875,0.75,134,male
2006,31.0625,0.75,134,male
2006,18.25,0.95,134,female
2006,0.3125,0.25,3212,male
2006,0,0.05,2029,male
2006,1.0625,0.05,3334,
2006,4.125,0.95,669,male
2006,2.625,0.75,660,unknown
2006,4.0625,0.95,660,male
2006,2.3125,0.25,1512,male
2006,2.375,0.75,3966,male
2006,2.25,0.05,2216,male
2006,6.625,0.25,2216,male
2006,0.0625,0.05,0,unknown
2006,1.8125,0.05,2448,male
2006,10,0.5,1778,female
2006,12.5,0.25,1677,male
2006,2.8125,0.75,2377,unknown
2006,2.75,0.25,1478,
2006,1.3125,0.05,1478,unknown
2006,5.8125,0.95,73,male
2006,2.375,0.25,2261,male
2006,4.1875,0.25,1003,unknown
2006,1.4375,0.75,2705,unknown
2006,7.375,0.75,642,male
2006,4.5,0.25,2216,female
2006,5.9375,0.05,1244,male
2006,6.875,0.75,754,female
2006,16.9375,0.5,299,male
2006,5.875,0.95,499,unknown
2006,3.1875,0.05,2448,male
2006,1.75,0.75,3249,male
2006,0.1875,0.25,738,female
2006,0.5,0.25,2216,female
2006,1.4375,0.25,4330,male
2006,2.1875,0.75,4330,male
2006,40.3125,0.95,1122,male
2006,11.0625,0.95,134,male
2006,0.375,0.05,0,male
2006,15.6875,0.95,617,unknown
2006,12.375,0.95,1977,female
2006,4.4375,0.95,2117,male
2006,1.0625,0.05,4313,female
2006,13.6875,0.75,1677,male
2006,4.6875,0.25,2216,male
2006,2,0.25,2216,female
2006,7.0625,0.25,1003,male
2006,0.75,0.05,650,male
2006,5.9375,0.75,650,female
2006,2.8125,0.5,2744,female
2006,0.5,0.25,0,female
2006,2.25,0.5,0,male
2006,4.25,0.75,1849,male
2006,4.1875,0.75,724,male
2006,1.3125,0.75,511,unknown
2006,7.125,0.95,0,female
2006,9.875,0.75,178,male
2006,3.5625,0.25,1625,male
2006,2.75,0.05,1950,female
2006,2.875,0.25,1478,female
2006,2.6875,0.25,1173,female
2006,1.1875,0.05,5207,male
2006,0.125,0.05,5207,male
2006,3.3125,0.05,1003,female
2006,0.4375,0.05,1814,male
2006,0.4375,0.25,0,male
2006,6.3125,0.95,792,male
2006,1.4375,0.5,3642,male
2006,2.875,0.25,2216,male
2006,2.25,0.25,650,male
2006,1.375,0.5,181,female
2006,0.4375,0.5,340,female
2006,0.375,0.05,6409,male
2006,1.375,0.25,6100,male
2006,4.0625,0.25,1778,male
2006,0.875,0.05,4211,female
2006,4.5625,0.25,267,female
2006,3.9375,0.25,1625,male
2006,1.75,0.5,3078,
2006,8.25,0.95,14,male
2006,2.5625,0.25,1771,female
2006,0.9375,0.25,3486,male
2006,1.8125,0.05,2258,female
2006,0.25,0.05,3642,male
2006,0.875,0.25,1440,female
2006,6.5625,0.25,23150,male
2006,2.1875,0.75,3078,male
2006,10.5625,0.75,571,male
2006,0.75,0.25,501,male
2006,7.625,0.25,195,male
2006,6.9375,0.5,134,male
2006,27.25,0.5,1003,female
2006,2.75,0.75,7472,male
2006,0.125,0.05,1775,female
2006,7.5625,0.95,2588,male
2006,0.5,0.05,9578,unknown
2006,5.3125,0.25,143,male
2006,2.5,0.25,2198,male
2006,2.5,0.25,19704,male
2006,6.625,0.05,287,male
2006,6.875,0.25,197,female
2006,2.5625,0.25,2884,
2006,0.9375,0.05,13848,female
2006,3.5625,0.5,642,female
2006,3.5625,0.5,4155,male
2006,1.625,0.75,2588,male
2006,4,0.25,134,female
2006,3.25,0.25,1920,male
2006,0.375,0.25,8533,male
2006,0.5625,0.25,9549,female
2006,12.8125,0.75,571,
2006,0.9375,0.75,4725,male
2006,0.25,0.05,2029,unknown
2006,1.1875,0.25,109,male
2006,0.3125,0.05,0,female
2006,0.5625,0.05,738,male
2006,2.125,0.75,738,male
2006,3.9375,0.95,73,female
2006,25.125,0.75,72,male
2006,0.75,0.05,1771,male
2006,1.25,0.75,1849,male
2006,0.625,0.5,1849,male
2006,1.375,0.25,2844,male
2006,5.8125,0.75,5848,male
2006,5.75,0.25,299,female
2006,15.0625,0.95,642,male
2006,2.6875,0.05,1440,
2006,0.375,0.05,730,female
2006,0.5,0.05,7646,male
2006,0.125,0.05,4114,female
2006,9.375,0.75,287,female
2006,6.5,0.25,299,male
2006,4.875,0.05,960,unknown
2006,1.4375,0.05,3321,
2006,2.1875,0.75,1401,male
2006,3.375,0.5,650,male
2006,8.625,0.5,287,male
2006,3.1875,0.75,2434,male
2006,3.625,0.75,6100,male
2006,1.6875,0.5,6100,unknown
2006,7.3125,0.25,299,male
2006,2.375,0.5,9260,male
2006,0.625,0.25,669,male
2006,1.1875,0.5,2588,male
2006,1.3125,0.75,3328,female
2006,0.4375,0.25,2377,female
2006,6.9375,0.95,1498,female
2006,7.8125,0.95,181,female
2006,2.375,0.75,3797,female
2006,3.75,0.25,7935,male
2006,0.3125,0.05,3041,male
2006,6.5,0.75,197,male
2006,1.625,0.05,1401,male
2006,3.875,0.75,1977,female
2006,4.125,0.95,738,male
2006,1.375,0.05,4313,unknown
2006,1.4375,0.05,3041,female
2006,0.75,0.25,6088,unknown
2006,1.875,0.75,9405,female
2006,4.5625,0.75,3096,unknown
2006,1.4375,0.75,2588,male
2006,5.1875,0.5,287,male
2006,0.875,0.05,4662,male
2006,0.1875,0.05,4662,male
2006,5.25,0.75,17,male
2006,15.5,0.75,134,male
2006,8.8125,0.75,134,male
2006,1.4375,0.05,1003,female
2006,2.5,0.5,1924,male
2006,2.1875,0.75,340,female
2006,0.375,0.25,5502,unknown
2006,14.125,0.75,109,female
2006,27.375,0.95,134,male
2006,7.9375,0.5,134,male
2006,7.4375,0.5,287,male
2006,13.375,0.5,376,male
2006,17.8125,0.95,14,male
2006,8.25,0.75,299,female
2006,2.3125,0.75,484,male
2006,11.5,0.95,0,male
2006,1.5,0.05,3451,female
2006,2.9375,0.75,73,male
2006,5.625,0.75,754,unknown
2006,1.4375,0.05,2763,unknown
2006,1.1875,0.75,421,male
2006,1.4375,0.25,1512,male
2006,24.3125,0.5,195,male
2006,0,0.05,0,unknown
2006,1.25,0.25,2377,male
2006,26.875,0.75,195,male
2006,0.1875,0.25,2588,female
2006,2.5,0.75,3623,female
2006,2.3125,0.25,2043,female
2006,2.375,0.25,738,unknown
2006,6.875,0.75,178,male
2006,1.875,0.75,3328,male
2006,1.6875,0.25,4962,female
2006,0.9375,0.25,6504,female
2006,1.375,0.5,8653,male
2006,2.4375,0.25,10876,male
2006,0.5,0.25,0,female
2006,0.25,0.25,6353,female
2006,8.125,0.95,0,female
2006,0,0.05,0,male
2006,0.0625,0.05,0,male
2006,0,0.05,0,male
2006,0.125,0.05,0,female
2006,0.75,0.05,20413,male
2006,3.625,0.95,0,male
2006,2.4375,0.5,2138,female
2006,4,0.25,574,male
2006,5,0.25,2448,male
2006,0.4375,0.05,1478,male
2006,4.9375,0.5,2216,male
2006,1.3125,0.25,2261,unknown
2006,2.5625,0.25,1478,female
2006,3.1875,0.25,0,male
2006,1.0625,0.25,3078,female
2006,6.625,0.5,246,male
2006,2.5625,0.05,2216,male
2006,0.25,0.25,2216,male
2006,2.0625,0.25,2448,male
2006,2.375,0.05,0,female
2006,0.25,0.05,0,male
2006,4.625,0.25,934,female
2006,0.75,0.5,1313,
2006,4.3125,0.25,1478,female
2006,11.25,0.95,351,male
2006,3.75,0.25,3078,male
2006,1.8125,0.25,2216,female
2006,11.5,0.95,1313,male
2006,4.8125,0.5,730,male
2006,0.375,0.05,2216,female
2006,2.3125,0.05,1950,unknown
2006,2.6875,0.75,4914,male
2006,3.0625,0.25,2448,male
2006,5.125,0.5,1709,female
2006,2.0625,0.25,1478,male
2006,5.9375,0.5,2354,male
2006,6.1875,0.75,642,male
2006,9.375,0.95,531,male
2006,2.4375,0.25,730,female
2006,2.375,0.25,1778,unknown
2006,8,0.5,340,female
2006,1.375,0.05,2806,unknown
2006,7.5,0.95,2117,male
2006,0.5,0.05,829,unknown
2006,1,0.25,3638,male
2006,1.5,0.75,642,female
2006,8.0625,0.75,299,male
2006,4.125,0.25,1003,male
2006,2.3125,0.5,2005,male
2006,1.4375,0.05,754,female
2006,0.8125,0.05,2216,male
2006,0.1875,0.05,0,male
2006,14.3125,0.95,2588,male
2006,1.375,0.25,650,male
2006,5.9375,0.95,650,male
2006,12.4375,0.95,134,male
2006,7.0625,0.95,340,female
2006,1.75,0.25,3078,female
2006,2.875,0.25,2216,female
2006,0.625,0.05,1786,female
2006,4,0.25,246,male
2006,7.5,0.25,754,female
2006,2.375,0.5,650,male
2006,0.9375,0.5,0,female
2006,0.375,0.05,3913,
2006,4,0.05,1003,
2006,5.375,0.25,1003,male
2006,4.5,0.25,642,unknown
2006,2.9375,0.25,1920,female
2006,2.625,0.25,2216,unknown
2006,4.3125,0.95,1020,male
2006,1.9375,0.05,1677,male
2006,5.5,0.95,4463,male
2006,0.3125,0.05,13388,male
2006,0.0625,0.05,1313,female
2006,2.0625,0.25,2398,female
2006,5.0625,0.95,4234,male
2006,3.875,0.75,2588,female
2006,3.8125,0.75,669,unknown
2006,17.1875,0.95,669,male
2006,5.9375,0.95,738,male
2006,9.3125,0.5,287,female
2006,3.375,0.75,660,male
2006,1.9375,0.75,73,female
2006,1.9375,0.25,1920,male
2006,0.625,0.05,4569,female
2006,18.875,0.95,134,male
2006,2.1875,0.75,4241,unknown
2006,0.3125,0.25,1020,female
2006,1.125,0.05,3078,male
2006,2.125,0.25,299,female
2006,0.625,0.5,1008,male
2006,1.5625,0.05,1950,male
2006,3.4375,0.25,2744,female
2006,7.4375,0.25,23150,male
2006,1.8125,0.75,2365,female
2006,6,0.95,568,male
2006,1.375,0.25,2216,male
2006,4.0625,0.25,2216,male
2006,9.9375,0.5,2216,male
2006,4.75,0.95,792,male
2006,7.25,0.95,134,male
2006,10.1875,0.5,754,unknown
2006,3.25,0.5,1347,male
2006,5.9375,0.25,1003,female
2006,1.3125,0.25,6409,female
2006,0.3125,0.05,4066,female
2006,7.75,0.95,738,unknown
2006,3.375,0.25,2216,female
2006,5.375,0.25,2216,male
2006,9.0625,0.25,2952,female
2006,10.3125,0.75,134,female
2006,16.75,0.75,571,female
2006,0.1875,0.05,8253,male
2006,23.1875,0.5,195,male
2006,6.3125,0.5,1761,male
2006,1.4375,0.75,1394,male
2006,0.9375,0.5,1625,male
2006,1.375,0.5,531,male
2006,3.8125,0.75,2588,female
2006,0.4375,0.05,1920,male
2006,1.75,0.05,5447,male
2006,4.1875,0.25,256,unknown
2006,4.125,0.25,2952,male
2006,20.0625,0.75,299,male
2006,10.5,0.5,299,male
2006,0.4375,0.05,5848,male
2006,32.8125,0.95,1056,female
2006,0.5,0.25,9260,unknown
2006,7.375,0.95,1881,unknown
2006,2.75,0.75,1881,unknown
2006,11,0.95,134,female
2006,8.0625,0.75,683,unknown
2006,0.625,0.25,9249,female
2006,7.8125,0.25,1003,
2006,10.125,0.5,1003,male
2006,1.5,0.5,1977,female
2006,2.625,0.25,2749,unknown
2006,3.625,0.25,2216,male
2006,0.625,0.05,4313,male
2006,2.125,0.05,2029,male
2006,4.625,0.75,669,female
2006,0.75,0.5,2398,male
2006,1.4375,0.5,956,male
2006,2.8125,0.75,2377,female
2006,1.75,0.5,1625,male
2006,2.5625,0.25,1625,female
2006,2.875,0.25,2216,unknown
2006,4.8125,0.95,650,male
2006,8.375,0.95,716,male
2006,9.9375,0.5,642,female
2006,2.5625,0.25,2216,male
2006,2.8125,0.05,2216,male
2006,10.0625,0.5,134,male
2006,3.0625,0.05,988,male
2006,2.3125,0.05,2744,male
2006,2.875,0.75,642,male
2006,2.4375,0.75,2588,female
2006,2.25,0.25,134,
2006,5.625,0.75,754,female
2006,1.375,0.05,730,
2006,0.9375,0.25,4622,male
2006,4.4375,0.25,0,male
2006,3.25,0.25,642,male
2006,1.75,0.25,3642,male
2006,3,0.5,650,male
2006,3.5625,0.75,571,male
2006,17.8125,0.75,299,male
2006,6.125,0.95,1122,female
2006,2.3125,0.75,1797,male
2006,2.5,0.05,1920,female
2006,2.8125,0.75,2588,female
2006,2.375,0.75,1478,female
2006,1.6875,0.25,2216,male
2006,2.9375,0.25,2216,male
2006,4.375,0.95,73,female
2006,21.5625,0.75,109,female
2006,3.8125,0.05,2216,male
2006,1.8125,0.75,790,female
2006,1.8125,0.05,1003,female
2006,6.75,0.5,134,male
2006,1.3125,0.75,1780,unknown
2006,2.25,0.25,2026,male
2006,0.3125,0.05,1003,male
2006,1.8125,0.05,1935,female
2006,0.75,0.05,1551,male
2006,0.4375,0.05,2216,male
2006,9.4375,0.5,1003,female
2006,1,0.25,2534,female
2006,0.6875,0.05,1920,male
2006,0.8125,0.5,5739,male
2006,0.375,0.25,8594,male
2006,0.9375,0.25,8594,female
2006,3.6875,0.75,1406,female
2006,0.9375,0.5,2588,male
2006,3.6875,0.25,7966,male
2006,5.0625,0.95,3642,male
2006,1.375,0.5,3642,male
2006,4.5625,0.95,3642,female
2006,4.0625,0.25,2216,male
2006,2.0625,0.05,5042,male
2006,1.25,0.5,4330,female
2006,1.3125,0.5,4330,male
2006,6.1875,0.25,1173,male
2006,1.0625,0.75,6112,male
2006,2.875,0.75,1020,unknown
2006,1.4375,0.25,2216,male
2006,9.6875,0.95,4698,female
2006,6.3125,0.05,1778,male
2006,6.8125,0.5,650,male
2006,3.5625,0.25,1920,male
2006,0.5625,0.25,4316,unknown
2006,7.625,0.5,299,male
2006,0.9375,0.05,4101,male
2006,1.375,0.05,0,male
2006,2.625,0.25,0,male
2006,2.375,0.05,299,male
2006,2.9375,0.05,0,male
2006,4,0.25,2216,unknown
2006,2,0.5,2216,male
2006,5.6875,0.25,1440,male
2006,3.4375,0.75,2117,male
2006,6.5625,0.75,1778,male
2006,0.6875,0.05,2258,female
2006,1.375,0.25,4155,male
2006,1.4375,0.05,1771,female
2006,1.375,0.5,603,male
2006,1.875,0.75,650,male
2006,5.5625,0.75,2138,male
2006,0,0.05,16479,male
2006,7.5625,0.25,1625,female
2006,2.8125,0.05,1512,female
2006,0.875,0.25,6409,male
2006,1.625,0.25,6100,female
2006,2.6875,0.75,738,male
2006,3.625,0.95,843,female
2006,6.1875,0.75,134,male
2006,6.0625,0.75,134,male
2006,2.0625,0.5,134,male
2006,0.8125,0.05,4962,male
2006,0.125,0.05,4962,unknown
2006,2.625,0.25,2335,male
2006,1.875,0.25,2448,female
2006,9.25,0.25,423,male
2006,16.1875,0.75,642,male
2006,6,0.95,846,female
2006,6.9375,0.25,1920,male
2006,11.75,0.95,1020,female
2006,0.0625,0.05,3638,male
2006,2.125,0.25,3913,female
2006,3.8125,0.75,3334,male
2006,1.75,0.25,2216,male
2006,2.5625,0.05,0,female
2006,0.8125,0.5,10176,female
2006,5.125,0.25,2744,female
2006,2.9375,0.25,2448,male
2006,1.625,0.05,2216,male
2006,2,0.25,1440,male
2006,0.4375,0.05,351,female
2006,4.9375,0.25,988,female
2006,2.75,0.25,0,male
2006,1.375,0.25,2344,male
2006,2.25,0.75,2377,male
2006,8.1875,0.5,287,male
2006,1.1875,0.5,0,male
2006,3.9375,0.5,2216,female
2006,9.5625,0.95,417,male
2006,2,0.5,3913,male
2006,1.375,0.25,9993,male
2006,3.75,0.25,1003,female
2006,0.5,0.25,1797,male
2006,8.5,0.25,1003,female
2006,2.75,0.25,1440,female
2006,4.5,0.25,299,female
2006,6.75,0.75,1814,male
2006,0.3125,0.05,9405,male
2006,1.125,0.5,0,unknown
2006,1.9375,0.25,0,female
2006,14.5,0.75,287,male
2006,2.125,0.05,2216,female
2006,5.6875,0.5,571,unknown
2006,3.75,0.25,42,male
2006,1,0.25,4155,male
2006,0.3125,0.05,0,male
2006,15.1875,0.5,1308,male
2006,1.75,0.75,4330,unknown
2006,4.5,0.25,1003,male
2006,6.25,0.25,1003,male
2006,7.6875,0.25,299,male
2006,2.5,0.75,484,male
2006,12.625,0.95,603,male
2006,14.75,0.95,134,male
2006,0.875,0.25,4631,male
2006,16.4375,0.25,304,female
2006,1.4375,0.5,0,unknown
2006,2.6875,0.75,73,
2006,9.3125,0.95,73,male
2006,2.375,0.5,134,male
2006,15.625,0.95,0,male
2006,29.625,0.95,0,male
2006,0.625,0.25,3334,male
2006,6.375,0.05,1003,unknown
2006,3.625,0.75,2377,male
2006,0.5625,0.05,2377,male
2006,4.5625,0.95,0,male
2006,0.875,0.05,1953,male
2006,1.3125,0.5,1625,male
2006,0.875,0.25,531,male
2006,5.3125,0.95,73,female
2006,3.1875,0.25,1924,unknown
2006,7.375,0.5,642,unknown
2006,2,0.25,642,male
2006,5,0.75,846,male
2006,1.5,0.5,6526,male
2006,1.25,0.75,4372,female
2006,1.375,0.05,1173,male
2006,0.25,0.05,2117,male
2006,5.9375,0.05,3955,male
2006,3.5,0.75,9405,male
2006,2.5,0.05,1440,female
2006,6.6875,0.95,0,male
2006,0.625,0.25,11755,male
2006,11.25,0.5,134,male
2006,1.6875,0.25,4725,female
2006,3.0625,0.75,669,male
2006,0.5,0.25,4330,male
2006,3.4375,0.75,1000,male
2006,10.5625,0.25,1950,male
2006,2.25,0.25,11474,male
2006,8.8125,0.5,754,female
2006,2.9375,0.05,0,female
2006,4.0625,0.25,1814,male
2006,3.1875,0.05,299,male
2006,5.25,0.95,1401,male
2006,6.875,0.95,134,male
2006,0.9375,0.5,11094,male
2006,1.0625,0.05,3687,unknown
2006,0.5,0.25,6409,male
2006,2.5,0.75,5207,male
2006,0.375,0.05,603,male
2006,0.875,0.05,643,male
2006,0.625,0.5,660,male
2006,6.3125,0.95,3623,female
2006,2.125,0.75,0,female
2006,5.75,0.95,73,male
2006,0.25,0.05,12773,unknown
2006,0.9375,0.25,4514,male
2006,4.375,0.95,1320,male
2006,1.5,0.5,6409,female
2006,0.375,0.25,13231,unknown
2006,0.25,0.25,0,male
2006,1.0625,0.5,1553,male
2006,0.5625,0.25,5305,male
2006,0.0625,0.05,0,unknown
2006,1.0625,0.05,0,female
2006,0.125,0.05,0,male
2006,0.75,0.5,18449,male
2006,0.3125,0.05,8030,male
2006,3.3125,0.75,2138,male
2006,1.25,0.75,2138,male
2006,4.3125,0.75,2216,male
2006,2.4375,0.05,5474,male
2006,2,0.25,2216,male
2006,7.0625,0.25,2216,male
2006,1,0.25,2216,female
2006,9.3125,0.5,2216,male
2006,3.375,0.25,2448,female
2006,2.25,0.25,2216,male
2006,0.5625,0.05,0,female
2006,1.5,0.25,2216,male
2006,0.4375,0.05,2216,male
2006,3.1875,0.25,2216,male
2006,1.375,0.5,3078,male
2006,2.875,0.25,0,male
2006,2.0625,0.5,2216,female
2006,4.4375,0.75,2216,male
2006,6.0625,0.75,2216,unknown
2006,1.0625,0.25,2216,male
2006,0.75,0.05,0,female
2006,2.625,0.25,1771,
2006,3,0.75,0,female
2006,0.4375,0.05,3638,male
2006,0.75,0.25,2216,male
2006,2.5,0.25,2261,male
2006,6.6875,0.25,642,male
2006,3.0625,0.75,2138,unknown
2006,5.875,0.95,1122,female
2006,2,0.05,6227,male
2006,3.75,0.25,1003,female
2006,2.125,0.75,876,male
2006,0.375,0.05,1920,female
2006,6.25,0.25,1003,female
2006,3.25,0.25,1478,female
2006,0.5,0.05,1478,male
2006,2.0625,0.05,2216,
2006,1.1875,0.75,6245,male
2006,1.0625,0.25,2216,male
2006,3.5625,0.25,730,male
2006,3.375,0.5,2448,female
2006,4.75,0.25,1003,female
